,TCAS,AcademicYear,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,GPAX,FacultyName,StudentType,MajorName
12132,2,2563,3.95,3.85,3.71,3.85,3.82,1,THAI,English
12133,2,2563,2.93,3.18,3.32,3.97,3.41,9,THAI,English
12134,2,2563,3.6,3.0,3.0,3.2,3.6,1,THAI,English
12135,2,2563,3.17,2.86,2.34,4.0,3.08,9,THAI,English
12136,2,2563,3.95,3.88,3.83,4.0,3.91,5,THAI,English
12137,2,2563,3.06,2.13,2.44,3.54,2.8,3,THAI,English
12138,2,2563,3.68,2.42,3.7,3.46,3.56,13,THAI,English
12139,2,2563,3.8,3.5,3.43,4.0,3.64,9,THAI,English
12140,2,2563,3.24,2.94,3.14,3.29,3.26,1,THAI,English
12141,2,2563,3.81,3.15,3.57,3.77,3.57,6,THAI,English
12142,2,2563,2.57,3.02,2.76,3.47,2.96,4,THAI,English
12143,2,2563,3.01,2.83,3.12,3.5,3.18,7,THAI,English
12144,2,2563,3.08,2.86,2.8,3.19,3.23,4,THAI,English
12145,2,2563,2.44,3.2,2.42,3.0,2.84,9,THAI,English
12146,2,2563,2.66,2.16,2.3,3.23,2.58,14,THAI,English
12147,2,2563,3.45,2.4,3.04,3.86,3.25,14,THAI,English
12148,2,2563,3.43,3.76,3.45,3.69,3.63,9,THAI,English
12149,2,2563,3.59,3.27,3.26,3.77,3.45,14,THAI,English
12150,2,2563,3.75,3.59,3.33,3.66,3.58,9,THAI,English
12151,2,2563,3.5,2.19,2.73,3.19,2.98,9,THAI,English
12152,2,2563,2.43,3.18,3.36,2.86,3.1,9,THAI,English
12153,2,2563,3.44,2.3,2.7,3.63,3.14,9,THAI,English
12154,2,2563,3.41,3.36,3.0,3.17,3.27,3,THAI,International Aviation Logistics Business
12155,2,2563,3.64,1.8,3.5,3.42,3.44,3,THAI,Aviation Services
12156,2,2563,3.8,3.82,3.53,4.0,3.77,14,THAI,English
12157,2,2563,4.0,3.94,3.75,4.0,3.91,7,THAI,English
12158,2,2563,3.94,3.5,3.55,3.97,3.73,4,THAI,English
12159,2,2563,3.31,3.27,2.6,3.72,3.17,1,THAI,English
12160,2,2563,3.37,3.57,3.57,3.7,3.62,3,THAI,English
12161,2,2563,3.55,3.83,3.9,3.64,3.75,3,THAI,English
12162,2,2563,3.43,2.33,2.46,3.7,2.99,9,THAI,English
12163,2,2563,2.84,1.98,3.5,3.63,3.08,3,THAI,English
12164,2,2563,3.86,3.09,3.32,3.58,3.49,14,THAI,English
12165,2,2563,3.5,3.42,3.44,3.83,3.58,12,THAI,English
12166,2,2563,3.48,3.42,3.41,3.87,3.56,14,THAI,English
12167,2,2563,3.8,3.62,3.39,3.69,3.64,1,THAI,English
12168,2,2563,3.58,3.68,3.53,3.82,3.65,9,THAI,English
12169,2,2563,3.87,3.22,3.0,3.72,3.48,1,THAI,English
12170,2,2563,3.52,3.82,3.92,3.91,3.83,3,THAI,English
12171,2,2563,3.19,2.96,3.08,3.3,3.28,9,THAI,English
12172,2,2563,2.87,4.0,2.91,3.14,3.3,3,THAI,English
12173,2,2563,3.5,3.24,2.93,3.14,3.25,3,THAI,English
12174,2,2563,3.88,3.36,3.6,3.55,3.66,14,THAI,English
12175,2,2563,2.83,2.66,3.08,3.36,3.06,6,THAI,English
12176,2,2563,3.97,3.96,3.35,3.8,3.75,3,THAI,English
12177,2,2563,3.07,3.36,3.68,3.85,3.58,9,THAI,English
12178,2,2563,2.95,2.06,2.21,3.26,2.7,3,THAI,English
12179,2,2563,3.74,3.44,3.34,3.75,3.53,14,THAI,English
12180,2,2563,3.67,3.08,3.35,3.5,3.48,9,THAI,English
12181,2,2563,3.9,3.18,3.1,3.72,3.39,6,THAI,English
12182,2,2563,3.35,3.14,2.93,3.88,3.35,6,THAI,English
12183,2,2563,3.4,2.33,2.3,3.44,2.94,1,THAI,English
12184,2,2563,2.84,2.7,3.08,3.85,3.2,4,THAI,English
12185,2,2563,3.84,3.8,3.68,4.0,3.83,14,THAI,English
12186,2,2563,3.37,2.48,2.69,3.22,3.06,9,THAI,English
12187,2,2563,3.32,2.17,2.11,3.13,2.66,3,THAI,English
12188,2,2563,3.4,3.6,3.49,3.73,3.61,3,THAI,English
12189,2,2563,2.98,3.47,3.15,3.94,3.38,9,THAI,English
12190,2,2563,1.77,1.6,1.91,2.55,1.99,13,THAI,English
12191,2,2563,1.8,1.84,2.22,2.16,2.35,9,THAI,English
12192,2,2563,4.0,4.0,3.72,3.94,3.88,14,THAI,English
12193,2,2563,2.9,2.5,3.22,3.69,3.22,14,THAI,English
12194,2,2563,3.5,3.5,3.66,3.97,3.71,14,THAI,English
12195,2,2563,3.85,3.72,3.8,4.0,3.86,7,THAI,English
12196,2,2563,2.67,2.76,2.62,3.29,2.91,9,THAI,English
12197,2,2563,3.87,3.86,3.34,3.93,3.72,12,THAI,English
12198,2,2563,3.45,2.94,2.97,3.83,3.31,14,THAI,English
12199,2,2563,3.42,2.16,2.35,3.0,2.84,9,THAI,English
12200,2,2563,3.04,3.3,3.71,3.47,3.51,14,THAI,English
12201,2,2563,3.59,3.4,3.74,3.82,3.69,14,THAI,English
12202,2,2563,3.4,3.37,3.13,3.55,3.4,8,THAI,English
12203,2,2563,2.5,2.86,2.92,3.5,3.14,3,THAI,International Aviation Logistics Business
12204,2,2563,3.46,2.98,2.89,3.65,3.27,3,THAI,English
12205,2,2563,3.58,2.96,3.05,3.78,3.31,9,THAI,English
12206,2,2563,3.67,3.23,2.28,3.4,3.06,3,THAI,Aviation Services
12207,2,2563,3.35,3.12,3.07,3.5,3.37,4,THAI,English
12208,2,2563,3.29,3.3,3.36,3.3,3.47,3,THAI,Aviation Services
12209,2,2563,3.2,3.31,2.76,3.5,3.22,1,THAI,English
12210,2,2563,3.25,3.0,2.77,3.23,3.11,9,THAI,English
12211,2,2563,2.76,3.28,3.39,3.88,3.45,9,THAI,English
12212,2,2563,3.34,3.95,3.76,3.94,3.76,9,THAI,English
12213,2,2563,3.5,2.7,2.6,3.0,3.08,1,THAI,English
12214,2,2563,3.8,3.95,3.75,3.69,3.83,7,THAI,English
12215,2,2563,2.98,3.23,3.1,3.44,3.23,1,THAI,English
12216,2,2563,1.65,1.4,1.69,2.87,2.11,9,THAI,English
12217,2,2563,4.0,4.0,3.79,3.94,3.89,3,THAI,English
12218,2,2563,2.69,3.13,2.04,2.77,2.69,4,THAI,English
12219,2,2563,2.05,2.82,2.73,3.47,2.86,9,THAI,English
12220,2,2563,3.46,2.64,2.98,3.41,3.21,3,THAI,Aviation Operations
12221,2,2563,3.0,3.87,3.51,4.0,3.59,14,THAI,English
12222,2,2563,4.0,3.93,3.92,3.95,3.95,1,THAI,English
12223,2,2563,3.01,3.62,3.05,3.66,3.36,8,THAI,English
12224,2,2563,3.78,4.0,3.83,3.91,3.89,1,THAI,English
12225,2,2563,3.3,3.19,3.22,2.97,3.24,9,THAI,English
12226,2,2563,3.68,3.76,3.87,4.0,3.85,14,THAI,English
12227,2,2563,3.87,3.33,3.35,3.75,3.59,13,THAI,English
12228,2,2563,2.25,2.12,2.4,2.94,2.57,9,THAI,English
12229,2,2563,2.4,2.6,3.0,3.3,2.75,3,THAI,International Aviation Logistics Business
12230,2,2563,3.96,3.17,3.41,3.97,3.65,9,THAI,English
12231,2,2563,2.44,1.66,2.18,3.05,2.41,9,THAI,English
12232,2,2563,2.81,3.2,3.48,3.7,3.45,8,THAI,English
12233,2,2563,2.79,2.33,2.71,3.55,2.93,9,THAI,English
12234,2,2563,3.2,3.26,3.3,3.52,3.43,9,THAI,English
12235,2,2563,3.01,2.1,3.22,3.58,3.25,3,THAI,Aviation Services
12236,2,2563,4.0,3.46,3.78,3.47,3.68,1,THAI,English
12237,2,2563,2.45,3.33,2.88,3.03,3.12,5,THAI,English
12238,2,2563,3.48,4.0,3.42,3.76,3.66,3,THAI,English
12239,2,2563,2.63,2.0,2.54,3.02,2.77,3,THAI,International Aviation Logistics Business
12240,2,2563,3.1,2.66,2.16,3.6,2.93,7,THAI,English
12241,2,2563,2.78,2.29,2.9,3.25,2.95,14,THAI,English
12242,2,2563,3.36,2.78,3.39,4.0,3.45,9,THAI,English
12243,2,2563,2.8,1.28,2.53,2.91,2.58,1,THAI,English
12244,2,2563,3.82,3.51,3.28,3.76,3.57,7,THAI,English
12245,2,2563,2.6,1.4,2.5,2.03,2.5,6,THAI,English
12246,2,2563,2.58,2.0,1.5,2.13,2.5,3,THAI,English
12247,2,2563,3.87,3.68,3.29,3.55,3.56,1,THAI,English
12248,2,2563,2.93,2.33,3.2,3.65,3.16,3,THAI,English
12249,2,2563,2.39,1.13,1.5,2.44,2.04,4,THAI,English
12250,2,2563,3.45,3.73,3.5,3.42,3.61,14,THAI,English
12251,2,2563,3.94,4.0,3.96,3.79,3.95,3,THAI,English
12252,2,2563,3.81,3.06,3.0,3.77,3.4,9,THAI,English
12253,2,2563,4.0,2.46,2.82,3.63,3.19,1,THAI,English
12254,2,2563,3.89,3.05,3.06,3.86,3.46,4,THAI,English
12255,2,2563,3.04,1.89,2.29,3.63,2.73,14,THAI,English
12256,2,2563,3.55,3.66,3.59,3.3,3.63,4,THAI,English
12257,2,2563,3.66,2.1,3.4,3.26,3.43,1,THAI,English
12258,2,2563,2.27,2.26,2.78,2.73,2.78,9,THAI,English
12259,2,2563,3.32,3.51,3.45,3.94,3.56,3,THAI,English
12260,2,2563,3.28,2.84,3.0,3.9,3.25,9,THAI,English
12261,2,2563,3.47,3.16,3.12,3.84,3.36,3,THAI,Aviation Operations
12262,2,2563,2.98,1.86,2.13,3.42,2.64,9,THAI,English
12263,2,2563,2.42,1.1,2.41,3.3,2.61,3,THAI,Aviation Services
12264,2,2563,3.22,1.7,3.0,3.4,3.14,1,THAI,English
12265,2,2563,3.0,3.0,3.0,3.0,2.66,2,THAI,English
12266,2,2563,3.4,3.78,3.91,3.57,3.62,1,THAI,English
12267,2,2563,3.77,3.7,3.54,3.43,3.62,9,THAI,English
12268,2,2563,1.41,1.3,2.62,2.42,1.8,6,THAI,English
12269,2,2563,2.04,2.44,2.7,3.33,2.86,7,THAI,English
12270,2,2563,3.34,3.46,3.4,3.55,3.44,14,THAI,English
12271,2,2563,2.5,2.4,2.06,3.88,2.82,9,THAI,English
12272,2,2563,3.04,3.04,3.13,3.9,3.32,3,THAI,English
12273,2,2563,3.96,4.0,3.97,4.0,3.98,3,THAI,Aviation Operations
12274,2,2563,3.22,2.7,3.32,3.7,3.33,5,THAI,English
12275,2,2563,3.66,2.3,3.8,3.7,3.56,1,THAI,English
12276,2,2563,3.26,1.98,2.8,2.86,3.0,6,THAI,English
12277,2,2563,2.26,2.4,3.03,3.12,2.94,3,THAI,English
12278,2,2563,2.92,2.41,3.09,3.2,3.06,3,THAI,English
12279,2,2563,3.64,3.53,3.25,3.64,3.53,14,THAI,English
12280,2,2563,3.21,2.32,2.83,3.14,3.06,1,THAI,English
12281,2,2563,3.28,2.16,2.62,3.58,3.13,3,THAI,International Aviation Logistics Business
12282,2,2563,3.88,3.12,3.5,4.0,3.63,8,THAI,English
12283,2,2563,2.66,1.92,2.54,3.43,2.71,9,THAI,English
12284,2,2563,3.0,3.5,2.8,3.38,3.15,6,THAI,English
12285,2,2563,3.0,3.05,2.81,3.57,3.16,3,THAI,English
12286,2,2563,2.9,2.34,2.26,2.76,2.54,3,THAI,English
12287,2,2563,3.17,2.76,3.02,3.22,3.13,6,THAI,English
12288,2,2563,1.92,1.66,2.32,3.27,2.41,7,THAI,English
12289,2,2563,2.87,1.1,2.75,3.66,2.97,6,THAI,English
12290,2,2563,2.7,3.06,3.16,3.1,3.19,3,THAI,Aviation Services
12291,2,2563,3.01,2.76,3.35,3.76,3.34,7,THAI,English
12292,2,2563,2.06,2.0,1.8,2.79,2.14,9,THAI,English
12293,2,2563,3.55,3.96,3.76,3.82,3.77,7,THAI,English
12294,2,2563,3.64,2.02,3.5,3.26,3.27,3,THAI,International Aviation Logistics Business
12295,2,2563,3.74,3.75,3.47,3.64,3.64,14,THAI,English
12296,2,2563,2.64,3.32,2.95,3.76,3.24,4,THAI,English
12297,2,2563,3.64,2.07,2.39,3.1,2.9,13,THAI,English
12298,2,2563,2.4,3.2,3.19,3.69,3.27,9,THAI,English
12299,2,2563,2.56,1.63,2.09,2.86,2.46,9,THAI,English
12300,2,2563,3.91,2.82,3.49,3.86,3.53,6,THAI,English
12301,2,2563,3.22,3.12,3.4,4.0,3.49,14,THAI,English
12302,2,2563,3.97,3.22,3.4,3.86,3.64,14,THAI,English
12303,2,2563,3.68,4.0,3.9,4.0,3.92,14,THAI,English
12304,2,2563,2.83,3.75,3.23,3.83,3.5,2,THAI,English
12305,2,2563,3.25,1.98,2.11,2.77,2.65,3,THAI,English
12306,2,2563,3.92,3.62,3.7,3.47,3.76,6,THAI,English
12307,2,2563,2.85,1.8,2.37,3.55,2.73,3,THAI,English
12308,2,2563,3.78,4.0,3.87,3.91,3.89,7,THAI,English
12309,2,2563,4.0,4.0,4.0,3.73,3.93,1,THAI,English
12310,2,2563,3.84,4.0,3.88,4.0,3.93,14,THAI,English
12311,2,2563,3.25,3.24,3.21,3.45,3.21,3,THAI,Aviation Operations
12312,2,2563,2.28,2.53,2.46,3.14,2.73,6,THAI,English
12313,2,2563,2.8,1.82,1.6,2.91,2.29,4,THAI,English
12314,2,2563,4.0,3.9,3.6,3.94,3.93,1,THAI,English
12315,2,2563,3.22,3.69,3.68,3.72,3.67,9,THAI,English
12316,2,2563,3.96,3.96,3.84,3.86,3.92,14,THAI,English
12317,2,2563,3.87,3.12,2.87,3.75,3.41,1,THAI,English
12318,2,2563,3.31,2.72,3.0,3.5,3.22,1,THAI,English
12319,2,2563,2.85,3.16,3.05,2.86,3.11,3,THAI,English
12320,2,2563,3.41,2.2,3.6,3.25,3.33,1,THAI,English
12321,2,2563,2.54,2.44,3.14,3.43,3.07,3,THAI,Aviation Operations
12322,2,2563,2.92,1.22,1.06,2.0,2.13,1,THAI,English
12323,2,2563,3.6,3.62,3.62,3.96,3.69,3,THAI,English
12324,2,2563,2.93,2.13,2.4,2.39,2.71,9,THAI,English
12325,2,2563,3.1,3.82,3.27,3.61,3.5,9,THAI,English
12326,2,2563,2.06,1.46,2.12,2.73,2.46,3,THAI,Aviation Operations
12327,2,2563,3.31,2.35,2.84,3.55,3.04,1,THAI,English
12328,2,2563,3.76,2.82,3.46,3.65,3.49,1,THAI,English
12329,2,2563,3.57,3.21,3.5,3.5,3.54,3,THAI,English
12330,2,2563,3.76,2.27,3.3,3.4,3.52,3,THAI,English
12331,2,2563,2.25,1.84,1.58,3.36,2.25,6,THAI,English
12332,2,2563,2.98,2.97,3.1,3.79,3.25,9,THAI,English
12333,2,2563,3.42,2.95,2.69,2.4,3.01,1,THAI,English
12334,2,2563,3.12,2.79,3.19,3.97,3.32,9,THAI,English
12335,2,2563,3.36,3.02,2.94,3.32,3.21,2,THAI,English
12336,2,2563,3.79,3.79,3.84,4.0,3.86,7,THAI,English
12337,2,2563,3.69,2.92,3.4,3.8,3.53,12,THAI,English
12338,2,2563,3.97,4.0,3.94,4.0,3.96,8,THAI,English
12339,2,2563,3.06,4.0,3.05,3.29,3.41,9,THAI,English
12340,2,2563,3.12,1.84,2.85,3.78,2.96,1,THAI,English
12341,2,2563,2.91,2.5,2.42,3.11,2.78,14,THAI,English
12342,2,2563,3.78,2.5,3.7,3.73,3.69,3,THAI,English
12343,2,2563,3.81,3.14,3.05,3.66,3.42,6,THAI,English
12344,2,2563,3.57,1.85,2.87,3.52,3.03,14,THAI,English
12345,2,2563,3.64,3.42,3.5,3.76,3.62,8,THAI,English
12346,2,2563,3.64,3.06,3.34,3.94,3.51,14,THAI,English
12347,2,2563,3.78,3.85,3.53,3.88,3.74,8,THAI,English
12348,2,2563,3.06,1.98,2.36,2.89,2.66,1,THAI,English
12349,2,2563,3.18,3.74,3.22,3.57,3.42,9,THAI,English
12350,2,2563,3.25,3.01,3.2,3.84,3.34,7,THAI,English
12351,2,2563,3.42,4.0,3.66,3.85,3.75,4,THAI,English
12352,2,2563,2.46,3.3,2.69,3.17,3.09,9,THAI,English
12353,2,2563,2.96,3.46,3.24,3.58,3.4,14,THAI,English
12354,2,2563,3.55,3.4,2.98,3.61,3.32,3,THAI,English
12355,2,2563,3.61,2.62,2.7,3.8,3.24,5,THAI,English
12356,2,2563,3.22,3.42,3.23,3.75,3.49,3,THAI,International Aviation Logistics Business
12357,2,2563,4.0,3.77,3.86,4.0,3.87,3,THAI,Aviation Operations
12358,2,2563,4.0,3.88,3.81,4.0,3.88,9,THAI,English
12359,2,2563,3.73,3.18,3.6,4.0,3.65,14,THAI,English
12360,2,2563,3.35,3.34,3.2,3.67,3.44,3,THAI,English
12361,2,2563,3.86,3.89,3.84,3.76,3.85,14,THAI,English
12362,2,2563,3.75,4.0,3.75,3.88,3.85,7,THAI,English
12363,2,2563,3.58,3.37,2.3,3.9,3.17,9,THAI,English
12364,2,2563,3.18,2.66,2.37,3.08,2.84,14,THAI,English
12365,2,2563,3.71,2.96,3.21,3.91,3.49,3,THAI,English
12366,2,2563,2.0,3.0,3.05,4.0,2.81,3,THAI,English
12367,2,2563,3.51,4.0,3.25,3.89,3.55,14,THAI,English
12368,2,2563,3.84,3.53,3.42,3.91,3.67,14,THAI,English
12369,2,2563,3.42,3.0,3.27,3.52,3.38,9,THAI,English
12370,2,2563,3.82,2.45,3.02,3.93,3.29,1,THAI,English
12371,2,2563,2.88,2.23,2.63,3.26,2.86,9,THAI,English
12372,2,2563,3.34,2.64,2.9,3.95,3.22,7,THAI,English
12373,2,2563,3.86,3.72,3.64,3.98,3.78,9,THAI,English
12374,2,2563,3.86,3.78,3.31,3.77,3.69,8,THAI,English
12375,2,2563,3.81,1.3,2.37,3.0,3.25,3,THAI,Aviation Services
12376,2,2563,3.35,2.98,3.1,3.31,3.26,8,THAI,English
12377,2,2563,3.85,2.03,2.54,2.91,2.9,1,THAI,English
12378,2,2563,2.58,2.0,3.1,3.5,2.98,3,THAI,English
12379,2,2563,3.35,2.7,2.66,3.39,3.07,9,THAI,English
12380,2,2563,3.79,2.6,2.56,3.77,3.18,2,THAI,English
12381,2,2563,3.86,3.67,3.73,3.91,3.8,3,THAI,English
12382,2,2563,2.87,3.04,2.39,2.96,2.89,3,THAI,International Aviation Logistics Business
12383,2,2563,3.54,2.86,2.12,3.52,3.03,4,THAI,English
12384,2,2563,2.97,2.32,1.9,3.33,2.74,9,THAI,English
12385,2,2563,3.8,3.25,2.5,3.65,3.55,3,THAI,English
12386,2,2563,3.7,3.74,3.53,3.69,3.56,7,THAI,English
12387,2,2563,3.78,3.72,3.11,3.77,3.6,7,THAI,English
12388,2,2563,2.38,3.56,2.16,2.88,2.93,3,THAI,English
12389,2,2563,3.85,3.81,3.64,3.91,3.79,14,THAI,English
12390,2,2563,3.9,3.5,3.86,4.0,3.83,5,THAI,English
12391,2,2563,3.71,3.92,3.9,3.96,3.9,9,THAI,English
12392,2,2563,3.97,3.3,3.2,3.33,3.57,1,THAI,English
12393,2,2563,2.5,3.0,2.0,2.5,2.41,6,THAI,English
12394,2,2563,3.84,3.44,3.58,3.73,3.69,7,THAI,English
12395,2,2563,3.74,3.52,3.76,4.0,3.77,9,THAI,English
12396,2,2563,2.25,1.48,2.27,2.55,2.39,9,THAI,English
12397,2,2563,3.27,1.59,3.15,3.36,2.94,1,THAI,English
12398,2,2563,2.5,2.0,3.0,2.0,2.92,1,THAI,English
12399,2,2563,2.86,1.82,2.58,3.31,2.73,9,THAI,English
12400,2,2563,3.83,3.86,3.3,3.25,3.59,9,THAI,English
12401,2,2563,3.03,3.27,3.47,3.77,3.47,14,THAI,English
12402,2,2563,1.86,1.68,2.24,2.8,2.43,14,THAI,English
12403,2,2563,3.65,2.81,2.42,3.55,3.07,7,THAI,English
12404,2,2563,3.48,2.75,2.8,3.3,3.2,3,THAI,English
12405,2,2563,3.7,2.59,2.77,3.62,3.16,1,THAI,English
12406,2,2563,3.75,3.86,3.51,4.0,3.71,9,THAI,English
12407,2,2563,3.69,1.8,2.8,3.35,3.41,1,THAI,English
12408,2,2563,3.0,2.07,2.72,3.71,2.92,9,THAI,English
12409,2,2563,3.17,2.44,2.7,3.75,3.18,7,THAI,English
12410,2,2563,3.39,2.6,3.4,3.18,3.41,13,THAI,English
12411,2,2563,3.6,2.71,3.32,3.87,3.41,1,THAI,English
12412,2,2563,3.97,2.8,3.37,3.81,3.76,1,THAI,English
12413,2,2563,3.72,3.31,3.3,3.8,3.55,14,THAI,English
12414,2,2563,3.06,2.7,2.27,2.83,2.78,8,THAI,English
12415,2,2563,3.37,1.5,2.84,3.25,3.22,13,THAI,English
12416,2,2563,3.68,3.27,2.97,3.75,3.38,7,THAI,English
12417,2,2563,3.86,3.94,3.9,3.97,3.92,3,THAI,International Aviation Logistics Business
12418,2,2563,3.85,2.29,3.19,3.52,3.33,9,THAI,English
12419,2,2563,4.0,4.0,3.98,4.0,3.95,14,THAI,English
12420,2,2563,3.68,4.0,3.8,4.0,3.88,14,THAI,English
12421,2,2563,2.86,2.86,2.52,2.76,2.86,9,THAI,English
12422,2,2563,3.1,3.1,2.62,3.52,3.15,3,THAI,International Aviation Logistics Business
12423,2,2563,2.84,3.36,2.37,3.44,2.97,14,THAI,English
12424,2,2563,3.4,3.2,3.18,3.7,3.44,8,THAI,English
12425,2,2563,3.55,3.32,3.12,3.97,3.48,9,THAI,English
12426,2,2563,3.81,3.68,3.64,4.0,3.76,7,THAI,English
12427,2,2563,3.16,3.28,3.44,3.94,3.51,14,THAI,English
12428,2,2563,3.13,3.09,3.47,3.52,3.34,14,THAI,English
12429,2,2563,1.86,2.56,2.27,2.95,2.68,1,THAI,English
12430,2,2563,3.25,3.4,2.83,3.63,3.29,9,THAI,English
12431,2,2563,3.45,2.8,2.19,3.0,2.88,3,THAI,English
12432,2,2563,3.71,3.92,3.59,3.67,3.74,9,THAI,English
12433,2,2563,2.78,2.95,3.42,3.88,3.39,6,THAI,English
12434,2,2563,3.2,2.96,2.57,3.5,3.09,14,THAI,English
12435,2,2563,3.8,3.1,3.04,3.41,3.59,1,THAI,English
12436,2,2563,2.53,2.27,2.65,2.66,2.74,9,THAI,English
12437,2,2563,2.33,1.5,1.5,3.13,2.77,6,THAI,English
12438,2,2563,3.47,2.3,3.03,3.33,3.3,1,THAI,English
12439,2,2563,3.76,3.1,3.6,3.21,3.49,13,THAI,English
12440,2,2563,3.92,2.2,4.0,3.78,3.71,1,THAI,English
12441,2,2563,2.59,2.53,3.0,3.52,3.06,3,THAI,English
12442,2,2563,3.75,3.81,3.44,3.66,3.67,14,THAI,English
12443,2,2563,2.56,1.76,2.04,3.36,2.58,9,THAI,English
12444,2,2563,3.78,3.06,3.62,3.97,3.62,4,THAI,English
12445,2,2563,3.67,3.56,3.85,3.86,3.76,14,THAI,English
12446,2,2563,2.95,2.89,2.78,3.57,3.19,3,THAI,English
12447,2,2563,2.74,1.76,2.54,3.14,2.63,9,THAI,English
12448,2,2563,3.2,2.38,3.14,3.77,3.36,3,THAI,English
12449,2,2563,3.91,2.1,3.2,3.21,3.48,3,THAI,Aviation Services
12450,2,2563,3.75,3.0,2.67,3.52,3.21,3,THAI,English
12451,2,2563,3.94,4.0,3.7,3.73,3.89,1,THAI,English
12452,2,2563,3.61,2.44,2.25,3.5,2.9,14,THAI,English
12453,2,2563,3.76,2.6,2.47,3.07,3.03,9,THAI,English
12454,2,2563,3.73,2.9,4.0,3.93,3.8,13,THAI,English
12455,2,2563,3.87,2.54,3.5,3.45,3.64,13,THAI,English
12456,2,2563,2.9,3.02,3.06,3.42,3.16,3,THAI,International Aviation Logistics Business
12457,2,2563,3.68,3.64,3.76,3.91,3.77,7,THAI,English
12458,2,2563,3.48,2.56,2.88,3.05,3.12,1,THAI,English
12459,2,2563,3.13,2.5,2.6,2.93,3.1,12,THAI,English
12460,2,2563,3.54,2.89,2.3,3.72,3.07,6,THAI,English
12461,2,2563,3.0,3.0,3.0,3.0,3.71,5,THAI,English
12462,2,2563,3.86,3.75,3.62,3.6,3.71,9,THAI,English
12463,2,2563,3.74,3.7,3.9,4.0,3.86,3,THAI,English
12464,2,2563,2.14,2.0,2.75,2.54,2.4,1,THAI,English
12465,2,2563,3.34,2.17,3.06,3.46,3.02,9,THAI,English
12466,2,2563,3.09,2.23,3.54,3.36,3.08,3,THAI,International Aviation Logistics Business
12467,2,2563,3.7,2.67,2.87,3.61,3.18,7,THAI,English
12468,2,2563,3.62,2.96,3.36,3.88,3.51,9,THAI,English
12469,2,2563,3.28,2.59,2.89,3.55,3.19,3,THAI,English
12470,2,2563,3.12,2.92,3.85,3.47,3.54,9,THAI,English
12471,2,2563,3.5,3.93,3.77,3.75,3.78,2,THAI,English
12472,2,2563,3.33,1.6,1.75,2.37,2.9,13,THAI,English
12473,2,2563,3.29,3.24,2.87,3.6,3.08,9,THAI,English
12474,2,2563,3.34,3.6,3.29,3.61,3.49,14,THAI,English
12475,2,2563,3.94,3.86,3.66,3.94,3.84,3,THAI,Aviation Services
12476,2,2563,3.68,2.41,2.98,3.67,3.14,7,THAI,English
12477,2,2563,4.0,3.9,3.94,3.97,3.94,1,THAI,English
12478,2,2563,2.28,1.64,1.6,3.21,2.33,1,THAI,English
12479,2,2563,3.13,3.8,2.84,3.78,3.31,9,THAI,English
12480,2,2563,3.7,3.16,3.5,3.77,3.6,7,THAI,English
12481,2,2563,3.14,3.16,3.6,3.44,3.41,5,THAI,English
12482,2,2563,3.22,3.75,3.26,3.52,3.43,4,THAI,English
12483,2,2563,3.15,3.42,3.1,3.0,3.27,3,THAI,Aviation Services
12484,2,2563,2.6,2.13,2.26,3.6,2.73,9,THAI,English
12485,2,2563,3.05,3.16,2.13,3.75,3.01,9,THAI,English
12486,2,2563,2.7,2.5,2.1,3.8,2.86,9,THAI,English
12487,2,2563,3.81,3.03,3.11,3.72,3.38,4,THAI,English
12488,2,2563,3.34,3.73,3.01,3.47,3.4,9,THAI,English
12489,2,2563,3.85,3.66,4.0,4.0,3.89,12,THAI,English
12490,2,2563,3.85,3.31,2.64,3.8,3.31,14,THAI,English
12491,2,2563,2.7,2.03,1.94,3.25,2.53,9,THAI,English
12492,2,2563,2.9,2.06,2.07,3.27,2.58,9,THAI,English
12493,2,2563,3.75,3.26,3.13,3.61,3.45,9,THAI,English
12494,2,2563,3.78,2.55,2.65,3.72,3.14,14,THAI,English
12495,2,2563,3.01,2.73,2.56,3.8,3.1,9,THAI,English
12496,2,2563,3.11,2.22,2.67,2.52,2.73,9,THAI,English
12497,2,2563,3.95,3.12,3.26,3.94,3.57,7,THAI,English
12498,2,2563,3.72,3.5,3.19,3.64,3.47,4,THAI,English
12499,2,2563,2.37,2.3,2.46,3.52,2.72,3,THAI,English
12500,2,2563,3.0,2.72,3.05,3.35,3.18,7,THAI,English
12501,2,2563,3.9,3.9,3.9,4.0,3.94,1,THAI,English
12502,2,2563,3.94,2.83,3.55,4.0,3.67,7,THAI,English
12503,2,2563,3.15,1.84,2.1,2.8,2.63,9,THAI,English
12504,2,2563,3.92,3.82,3.2,3.93,3.68,14,THAI,English
12505,2,2563,2.96,2.43,2.41,3.5,2.92,9,THAI,English
12506,2,2563,2.7,1.81,2.05,3.17,2.48,3,THAI,English
12507,2,2563,3.92,2.56,3.17,3.94,3.41,1,THAI,English
12508,2,2563,3.08,2.03,2.1,3.5,3.12,3,THAI,English
12509,2,2563,3.78,3.0,3.41,3.94,3.58,9,THAI,English
12510,2,2563,2.53,2.85,2.67,2.3,2.81,2,THAI,English
12511,2,2563,3.75,4.0,3.97,3.8,3.94,14,THAI,English
12512,2,2563,3.08,3.33,3.08,3.5,3.34,14,THAI,English
